2.429360866546630859e+00 1.165853381156921387e+00 1.669536948204040527e+00 5.253111720085144043e-01 2.558447837829589844e+00 8.909282088279724121e-01 2.207896232604980469e+00 5.063848495483398438e+00 1.478445410728454590e+00 7.528005242347717285e-01 2.740655899047851562e+00 1.603918552398681641e+00 7.293199300765991211e-01 1.458049416542053223e+00 1.266468763351440430e+00 8.265016078948974609e-01 1.818888068199157715e+00 1.478080511093139648e+00 1.512513995170593262e+00 1.711104869842529297e+00 1.646058082580566406e+00 9.463089704513549805e-01 5.285014510154724121e-01 1.715502500534057617e+00 2.059105634689331055e+00 1.983355998992919922e+00 6.445176005363464355e-01 1.314205050468444824e+00 2.227126359939575195e+00 1.483039975166320801e+00 3.080303192138671875e+00 9.273414015769958496e-01 5.392925143241882324e-01 1.571702480316162109e+00 4.424440264701843262e-01 1.110548019409179688e+00 5.586127638816833496e-01 5.318548083305358887e-01 2.657559871673583984e+00 3.019684314727783203e+00 3.920744657516479492e+00 7.303395867347717285e-01 1.582010030746459961e+00 1.517753839492797852e+00 3.771452903747558594e-01 6.581644415855407715e-01 5.305212140083312988e-01 1.698512911796569824e+00 9.406734108924865723e-01 3.261050462722778320e+00
2.172782421112060547e+00 1.042947411537170410e+00 1.493182182312011719e+00 6.669816970825195312e-01 3.058626174926757812e+00 7.968121767044067383e-01 1.974684476852416992e+00 5.564011096954345703e+00 1.978776693344116211e+00 6.732780933380126953e-01 2.722457885742187500e+00 1.434508919715881348e+00 1.172852039337158203e+00 1.304071187973022461e+00 1.132705688476562500e+00 7.392195463180541992e-01 2.318153381347656250e+00 1.322271943092346191e+00 1.352757573127746582e+00 2.211306333541870117e+00 1.472218871116638184e+00 8.463631868362426758e-01 1.028777360916137695e+00 1.534653306007385254e+00 1.842021107673645020e+00 1.774204134941101074e+00 5.764451026916503906e-01 1.175402045249938965e+00 1.992307543754577637e+00 1.763751864433288574e+00 3.155413627624511719e+00 8.293960690498352051e-01 4.824472963809967041e-01 1.405718684196472168e+00 3.957117199897766113e-01 9.934747219085693359e-01 4.996123611927032471e-01 4.756842851638793945e-01 2.376890659332275391e+00 2.700781822204589844e+00 4.255095481872558594e+00 6.532012224197387695e-01 1.414897918701171875e+00 1.357443690299987793e+00 3.373094201087951660e-01 5.886378884315490723e-01 4.744929373264312744e-01 2.198715448379516602e+00 1.115207910537719727e+00 3.502321958541870117e+00
1.943727493286132812e+00 9.327144622802734375e-01 1.335477352142333984e+00 5.996164083480834961e-01 3.035006761550903320e+00 7.126575708389282227e-01 1.766430974006652832e+00 5.056618690490722656e+00 1.900578856468200684e+00 6.021700501441955566e-01 2.917477369308471680e+00 1.283291101455688477e+00 1.672053813934326172e+00 1.166351199150085449e+00 1.013301014900207520e+00 7.931111454963684082e-01 2.588258743286132812e+00 1.182600617408752441e+00 1.209875464439392090e+00 2.711595535278320312e+00 1.828307867050170898e+00 7.569822072982788086e-01 1.529040932655334473e+00 1.372560143470764160e+00 1.647478580474853516e+00 1.586834192276000977e+00 5.155682563781738281e-01 1.051258563995361328e+00 1.781889438629150391e+00 1.969107151031494141e+00 3.655656814575195312e+00 7.418084740638732910e-01 4.314955770969390869e-01 1.257262349128723145e+00 3.539210855960845947e-01 8.885467052459716797e-01 7.562445402145385742e-01 4.723369777202606201e-01 2.251306533813476562e+00 2.415542602539062500e+00 4.279413223266601562e+00 5.843486785888671875e-01 1.265472650527954102e+00 1.214345097541809082e+00 3.106904029846191406e-01 5.264680981636047363e-01 4.244770407676696777e-01 2.263984441757202148e+00 1.615420579910278320e+00 3.132403135299682617e+00
1.738429069519042969e+00 8.342144489288330078e-01 1.194414258003234863e+00 5.362917780876159668e-01 2.714468479156494141e+00 6.375307440757751465e-01 1.579877734184265137e+00 4.522559165954589844e+00 1.699861049652099609e+00 8.190704584121704102e-01 2.609320402145385742e+00 1.147742033004760742e+00 2.172263860702514648e+00 1.043408274650573730e+00 9.062852859497070312e-01 1.292403101921081543e+00 2.314918279647827148e+00 1.057706117630004883e+00 1.082329988479614258e+00 2.670050859451293945e+00 2.327386856079101562e+00 6.770398020744323730e-01 2.028333902359008789e+00 1.227608323097229004e+00 1.480647087097167969e+00 1.419254422187805176e+00 4.611198902130126953e-01 9.402281641960144043e-01 1.593685746192932129e+00 1.933897733688354492e+00 3.865334987640380859e+00 6.631883382797241211e-01 3.859184384346008301e-01 1.124482870101928711e+00 3.165443539619445801e-01 7.946903705596923828e-01 1.256466507911682129e+00 9.725182056427001953e-01 2.751876115798950195e+00 2.160916090011596680e+00 3.827424287796020508e+00 5.226319432258605957e-01 1.131819009780883789e+00 1.234832048416137695e+00 8.108857870101928711e-01 4.709782004356384277e-01 3.796438872814178467e-01 2.024890184402465820e+00 2.115610599517822266e+00 2.802249908447265625e+00
1.554774403572082520e+00 7.462705373764038086e-01 1.068476915359497070e+00 4.797630012035369873e-01 2.427801370620727539e+00 5.701904892921447754e-01 1.413011193275451660e+00 4.044900417327880859e+00 1.520669698715209961e+00 7.325630187988281250e-01 2.400378942489624023e+00 1.026520967483520508e+00 2.078481674194335938e+00 9.332105517387390137e-01 8.105680346488952637e-01 1.792591452598571777e+00 2.070404529571533203e+00 9.459950327873229980e-01 9.680227637290954590e-01 2.388450145721435547e+00 2.398638725280761719e+00 6.055231690406799316e-01 2.528713464736938477e+00 1.097954273223876953e+00 1.980851411819458008e+00 1.269366860389709473e+00 4.125092923641204834e-01 8.409093022346496582e-01 1.916281819343566895e+00 2.433047771453857422e+00 3.457806110382080078e+00 5.934051275253295898e-01 3.452257513999938965e-01 1.005726456642150879e+00 2.831765413284301758e-01 7.107496261596679688e-01 1.745129823684692383e+00 1.472735285758972168e+00 3.251093626022338867e+00 1.932676553726196289e+00 3.423082351684570312e+00 4.674324095249176025e-01 1.012284994125366211e+00 1.735068202018737793e+00 1.311098575592041016e+00 4.212346971035003662e-01 3.395479321479797363e-01 1.811473131179809570e+00 1.906143069267272949e+00 2.506309270858764648e+00
1.390575885772705078e+00 6.674407720565795898e-01 9.556311964988708496e-01 4.290867745876312256e-01 2.171396493911743164e+00 5.099689364433288574e-01 1.263739824295043945e+00 3.618508577346801758e+00 1.360051155090332031e+00 6.551714539527893066e-01 2.899517774581909180e+00 9.180851578712463379e-01 1.858930945396423340e+00 8.346474170684814453e-01 8.949147462844848633e-01 2.292789220809936523e+00 1.852116107940673828e+00 8.462831377983093262e-01 8.872892856597900391e-01 2.136203289031982422e+00 2.145277023315429688e+00 5.416887402534484863e-01 2.551322460174560547e+00 9.821932315826416016e-01 2.480023384094238281e+00 1.135288000106811523e+00 3.689390718936920166e-01 7.522644400596618652e-01 1.714254021644592285e+00 2.933298349380493164e+00 3.092616319656372070e+00 5.308491587638854980e-01 3.087635636329650879e-01 8.997005820274353027e-01 4.592767059803009033e-01 6.358311176300048828e-01 1.897174954414367676e+00 1.927821397781372070e+00 3.751319885253906250e+00 1.728555321693420410e+00 3.062230825424194336e+00 4.180591702461242676e-01 9.055526852607727051e-01 2.235280275344848633e+00 1.810304641723632812e+00 3.767320513725280762e-01 3.036811947822570801e-01 1.620164632797241211e+00 1.705213546752929688e+00 2.241611480712890625e+00
1.243981003761291504e+00 5.969282388687133789e-01 8.546866774559020996e-01 3.837693929672241211e-01 1.942476987838745117e+00 4.561090469360351562e-01 1.130513668060302734e+00 3.236338853836059570e+00 1.216412901878356934e+00 5.859779715538024902e-01 3.399802446365356445e+00 8.213144540786743164e-01 1.662785053253173828e+00 7.464904785156250000e-01 1.351229310035705566e+00 2.793080568313598633e+00 1.656459689140319824e+00 7.568832635879516602e-01 1.387487292289733887e+00 1.910579204559326172e+00 1.918694376945495605e+00 4.844712316989898682e-01 2.281857490539550781e+00 8.784483671188354492e-01 2.980259180068969727e+00 1.015610337257385254e+00 3.299720883369445801e-01 9.907872080802917480e-01 1.533199071884155273e+00 3.433505535125732422e+00 2.765994071960449219e+00 4.747814238071441650e-01 5.662053227424621582e-01 8.046801686286926270e-01 4.107653498649597168e-01 6.888173222541809082e-01 2.397422790527343750e+00 1.724208950996398926e+00 4.251549720764160156e+00 1.545960068702697754e+00 2.738741874694824219e+00 5.707979202270507812e-01 8.098963499069213867e-01 2.734507322311401367e+00 2.310493230819702148e+00 3.369420766830444336e-01 2.716071009635925293e-01 1.449059844017028809e+00 1.525091171264648438e+00 2.004866361618041992e+00
1.112576007843017578e+00 5.340001583099365234e-01 7.644162774085998535e-01 3.432381451129913330e-01 1.737253308296203613e+00 4.079382121562957764e-01 1.417020797729492188e+00 2.894516944885253906e+00 1.087916970252990723e+00 5.242025256156921387e-01 3.812182903289794922e+00 7.345675230026245117e-01 1.487154126167297363e+00 6.677734851837158203e-01 1.208776116371154785e+00 2.512218236923217773e+00 1.481496810913085938e+00 1.056781768798828125e+00 1.887789964675903320e+00 1.709141850471496582e+00 1.716055154800415039e+00 4.332962334156036377e-01 2.040853261947631836e+00 7.856705784797668457e-01 2.890709638595581055e+00 1.004985213279724121e+00 2.951194941997528076e-01 1.342161059379577637e+00 1.371241092681884766e+00 3.266191005706787109e+00 2.473861455917358398e+00 5.950331091880798340e-01 1.066395282745361328e+00 7.196859717369079590e-01 3.673708438873291016e-01 9.512792229652404785e-01 2.897702693939208984e+00 1.542101025581359863e+00 3.818983793258666992e+00 1.382987022399902344e+00 3.223443031311035156e+00 1.070042610168457031e+00 7.243534922599792480e-01 3.086547613143920898e+00 2.123415946960449219e+00 3.014184534549713135e-01 2.429465651512145996e-01 1.296002268791198730e+00 1.364025354385375977e+00 1.793119072914123535e+00
9.950594305992126465e-01 5.617397427558898926e-01 6.838345527648925781e-01 3.069877624511718750e-01 1.553766131401062012e+00 3.649361729621887207e-01 1.917263984680175781e+00 2.588812828063964844e+00 9.732245206832885742e-01 4.688415825366973877e-01 4.312389373779296875e+00 6.569892764091491699e-01 1.408509254455566406e+00 5.972219705581665039e-01 1.081112265586853027e+00 2.246875047683715820e+00 1.935481429100036621e+00 1.519600152969360352e+00 2.387040853500366211e+00 1.528606176376342773e+00 1.535144329071044922e+00 3.876276612281799316e-01 1.825322151184082031e+00 7.026910781860351562e-01 2.585370540618896484e+00 8.988090157508850098e-01 7.504641413688659668e-01 1.200674653053283691e+00 1.372140884399414062e+00 2.921254873275756836e+00 2.213006019592285156e+00 1.095320820808410645e+00 1.566630601882934570e+00 8.547943234443664551e-01 3.285814225673675537e-01 8.508162498474121094e-01 3.397910356521606445e+00 1.379194140434265137e+00 3.415625333786010742e+00 1.675432324409484863e+00 3.722667455673217773e+00 1.373375058174133301e+00 1.006151795387268066e+00 3.586765289306640625e+00 1.899335145950317383e+00 2.695808112621307373e-01 2.172832936048507690e-01 1.159117460250854492e+00 1.219973206520080566e+00 1.604126572608947754e+00
8.901681303977966309e-01 1.062123656272888184e+00 9.145931601524353027e-01 2.746212482452392578e-01 1.389975547790527344e+00 3.263930380344390869e-01 1.742611050605773926e+00 3.010318756103515625e+00 8.703841567039489746e-01 4.193279743194580078e-01 4.418849468231201172e+00 5.876007080078125000e-01 1.907715916633605957e+00 5.341404676437377930e-01 9.669225811958312988e-01 2.009581089019775391e+00 2.322977304458618164e+00 1.359411120414733887e+00 2.636778593063354492e+00 1.367155909538269043e+00 1.373013496398925781e+00 3.466882407665252686e-01 1.632912993431091309e+00 6.286147236824035645e-01 2.313579797744750977e+00 8.038910031318664551e-01 1.250974535942077637e+00 1.074104428291320801e+00 1.871350288391113281e+00 2.613322973251342773e+00 1.979265093803405762e+00 1.379096746444702148e+00 1.715550780296325684e+00 1.353999495506286621e+00 2.939459979534149170e-01 7.609505057334899902e-01 3.336110830307006836e+00 1.233802676200866699e+00 3.054818153381347656e+00 1.585650682449340820e+00 3.652990341186523438e+00 1.228323578834533691e+00 1.505394697189331055e+00 4.086976051330566406e+00 1.699122428894042969e+00 5.137520432472229004e-01 1.943748742341995239e-01 1.036944031715393066e+00 1.091388225555419922e+00 1.532392501831054688e+00
1.268555164337158203e+00 1.562274575233459473e+00 1.414818167686462402e+00 2.456153631210327148e-01 1.587460875511169434e+00 2.919210791587829590e-01 1.867987394332885742e+00 3.118135690689086914e+00 7.784494757652282715e-01 3.750387430191040039e-01 4.076433658599853516e+00 5.820431113243103027e-01 2.407891750335693359e+00 4.778448641300201416e-01 8.650023341178894043e-01 1.797342300415039062e+00 2.077658176422119141e+00 1.215838193893432617e+00 2.358285903930664062e+00 1.222762107849121094e+00 1.228015303611755371e+00 5.344550609588623047e-01 1.460435628890991211e+00 5.622290372848510742e-01 2.069695711135864258e+00 7.191587686538696289e-01 1.751265764236450195e+00 9.606644511222839355e-01 2.371564388275146484e+00 2.337321519851684570e+00 1.770217657089233398e+00 1.233442068099975586e+00 1.534370303153991699e+00 1.854196190834045410e+00 2.629033625125885010e-01 6.807301044464111328e-01 2.984338521957397461e+00 1.103493690490722656e+00 2.944068670272827148e+00 1.418176889419555664e+00 3.267061233520507812e+00 1.098581790924072266e+00 1.594912648200988770e+00 4.587203979492187500e+00 1.519681453704833984e+00 5.534424185752868652e-01 1.743507236242294312e-01 9.274288415908813477e-01 9.761185050010681152e-01 2.032566547393798828e+00
1.768742084503173828e+00 1.814735412597656250e+00 1.915040493011474609e+00 3.321557939052581787e-01 2.087652206420898438e+00 5.781093239784240723e-01 1.846187591552734375e+00 2.788825988769531250e+00 6.963698863983154297e-01 3.355047404766082764e-01 4.576621055603027344e+00 5.206825733184814453e-01 2.280902147293090820e+00 8.273921608924865723e-01 7.736414074897766113e-01 1.607522845268249512e+00 1.858228325843811035e+00 1.087295413017272949e+00 2.109221220016479492e+00 1.093882918357849121e+00 1.098322391510009766e+00 4.780027270317077637e-01 1.306167364120483398e+00 5.028465986251831055e-01 1.851059079170227051e+00 6.432051658630371094e-01 2.251452922821044922e+00 8.591969013214111328e-01 2.285243034362792969e+00 2.090474367141723633e+00 1.583237409591674805e+00 1.103160858154296875e+00 1.372296690940856934e+00 1.891998767852783203e+00 4.524449706077575684e-01 6.088376045227050781e-01 2.669085502624511719e+00 9.869153499603271484e-01 3.444313287734985352e+00 1.268403053283691406e+00 3.748967647552490234e+00 9.826881289482116699e-01 1.426444053649902344e+00 4.128701686859130859e+00 1.359435200691223145e+00 4.951061010360717773e-01 1.559350192546844482e-01 8.294711709022521973e-01 8.730285763740539551e-01 1.821198344230651855e+00
2.268961429595947266e+00 1.623062491416931152e+00 2.414322376251220703e+00 8.323650956153869629e-01 2.587978124618530273e+00 1.077364444732666016e+00 1.651170969009399414e+00 2.494272232055664062e+00 6.228237152099609375e-01 3.000718653202056885e-01 4.313176155090332031e+00 4.656878709793090820e-01 2.040001392364501953e+00 1.327604770660400391e+00 6.919240355491638184e-01 1.757128834724426270e+00 1.661929607391357422e+00 9.726714491844177246e-01 1.886843085289001465e+00 9.783623218536376953e-01 9.823210835456848145e-01 4.275108873844146729e-01 1.168453812599182129e+00 4.497376084327697754e-01 1.655527353286743164e+00 5.752713680267333984e-01 2.113276720046997070e+00 7.684519886970520020e-01 2.043885231018066406e+00 1.869681715965270996e+00 1.434696435928344727e+00 9.866278767585754395e-01 1.227360367774963379e+00 1.692166090011596680e+00 4.046558439731597900e-01 5.445337295532226562e-01 2.387181997299194336e+00 8.828921318054199219e-01 3.943587303161621094e+00 1.134688377380371094e+00 4.248159885406494141e+00 8.788877129554748535e-01 1.275792956352233887e+00 3.692630767822265625e+00 1.215855956077575684e+00 4.428089261054992676e-01 1.394992172718048096e-01 7.418653368949890137e-01 1.300524353981018066e+00 1.628852128982543945e+00
